Date,Time,Site,Unit ID,User ID,Temp,Barometer,ODO,ODO.1,Sp_Cond,C_uS,nLFC,TDS,Sal,pH,pH.1,ORP,Turbidity,TSS,Depth,Vertical_Position,Pressure
7/25/2022,11:49:32 AM,Trout Bog,BogGhost,Charles,3.928,720.1,-1.3,-0.17,25.7,15.4,26.1,17,0.01,4.65,110.8,67.9,0.61,0,4.869,5.01,6.538
7/25/2022,11:49:34 AM,Trout Bog,BogGhost,Charles,3.928,720.1,-1.3,-0.17,25.7,15.4,26.1,17,0.01,4.65,110.9,67.6,0.61,0,4.884,5.004,6.559
7/25/2022,11:49:36 AM,Trout Bog,BogGhost,Charles,3.927,720.1,-1.3,-0.17,25.8,15.4,26.1,17,0.01,4.65,110.9,67.3,0.61,0,4.897,5.02,6.578
7/25/2022,11:49:38 AM,Trout Bog,BogGhost,Charles,3.926,720.1,-1.3,-0.17,25.8,15.4,26.1,17,0.01,4.65,110.9,67.1,0.62,0,4.911,5.036,6.597
7/25/2022,11:49:40 AM,Trout Bog,BogGhost,Charles,3.926,720.1,-1.3,-0.17,25.8,15.4,26.1,17,0.01,4.65,110.9,66.8,0.61,0,4.924,5.039,6.616
7/25/2022,11:49:42 AM,Trout Bog,BogGhost,Charles,3.925,720,-1.3,-0.17,25.8,15.4,26.2,17,0.01,4.65,110.9,66.5,0.61,0,4.937,5.057,6.634
7/25/2022,11:49:44 AM,Trout Bog,BogGhost,Charles,3.925,720.1,-1.3,-0.17,25.9,15.4,26.2,17,0.01,4.65,111,66.3,0.61,0,4.95,5.078,6.653
7/25/2022,11:49:46 AM,Trout Bog,BogGhost,Charles,3.925,720,-1.3,-0.17,25.9,15.5,26.2,17,0.01,4.65,111,66,0.61,0,4.962,5.076,6.67
7/25/2022,11:49:48 AM,Trout Bog,BogGhost,Charles,3.925,720.1,-1.3,-0.18,25.9,15.5,26.2,17,0.01,4.65,111,65.7,0.59,0,4.976,5.109,6.69
7/25/2022,11:49:50 AM,Trout Bog,BogGhost,Charles,3.924,720.1,-1.3,-0.17,25.9,15.5,26.2,17,0.01,4.65,111,65.5,0.59,0,4.988,5.109,6.708
7/25/2022,11:49:52 AM,Trout Bog,BogGhost,Charles,3.924,720.1,-1.3,-0.17,25.9,15.5,26.2,17,0.01,4.65,111,65.2,0.6,0,5.005,5.165,6.731
7/25/2022,11:49:54 AM,Trout Bog,BogGhost,Charles,3.925,720,-1.3,-0.17,25.9,15.5,26.3,17,0.01,4.65,111.1,65,0.6,0,5.017,5.144,6.749
7/25/2022,11:49:56 AM,Trout Bog,BogGhost,Charles,3.925,720.1,-1.3,-0.17,26,15.5,26.3,17,0.01,4.65,111.1,64.8,0.59,0,5.034,5.175,6.773
7/25/2022,11:49:58 AM,Trout Bog,BogGhost,Charles,3.926,720.1,-1.3,-0.17,26,15.5,26.3,17,0.01,4.64,111.1,64.6,0.6,0,5.048,5.201,6.793
7/25/2022,11:50:00 AM,Trout Bog,BogGhost,Charles,3.926,720.1,-1.3,-0.17,26,15.6,26.4,17,0.01,4.64,111.2,64.4,0.6,0,5.063,5.198,6.814
7/25/2022,11:50:02 AM,Trout Bog,BogGhost,Charles,3.927,720.1,-1.3,-0.17,26.1,15.6,26.4,17,0.01,4.64,111.2,64.2,0.6,0,5.077,5.235,6.834
7/25/2022,11:50:04 AM,Trout Bog,BogGhost,Charles,3.928,720,-1.3,-0.17,26.1,15.6,26.4,17,0.01,4.64,111.2,64.1,0.61,0,5.092,5.219,6.855
7/25/2022,11:50:06 AM,Trout Bog,BogGhost,Charles,3.929,720.1,-1.3,-0.17,26.1,15.6,26.5,17,0.01,4.64,111.2,63.9,0.6,0,5.106,5.255,6.875
7/25/2022,11:50:08 AM,Trout Bog,BogGhost,Charles,3.93,720.1,-1.3,-0.17,26.2,15.6,26.5,17,0.01,4.64,111.2,63.8,0.61,0,5.122,5.251,6.897
7/25/2022,11:50:10 AM,Trout Bog,BogGhost,Charles,3.931,720.1,-1.3,-0.17,26.2,15.6,26.5,17,0.01,4.64,111.2,63.7,0.62,0,5.136,5.279,6.917
7/25/2022,11:50:12 AM,Trout Bog,BogGhost,Charles,3.932,720.1,-1.3,-0.18,26.2,15.7,26.5,17,0.01,4.64,111.2,63.6,0.63,0,5.15,5.298,6.937
7/25/2022,11:50:14 AM,Trout Bog,BogGhost,Charles,3.933,720.1,-1.3,-0.18,26.2,15.7,26.6,17,0.01,4.64,111.2,63.4,0.62,0,5.165,5.298,6.959
7/25/2022,11:50:16 AM,Trout Bog,BogGhost,Charles,3.934,720.1,-1.3,-0.18,26.2,15.7,26.6,17,0.01,4.64,111.2,63.3,0.63,0,5.179,5.326,6.979
7/25/2022,11:50:18 AM,Trout Bog,BogGhost,Charles,3.935,720.1,-1.3,-0.18,26.2,15.7,26.6,17,0.01,4.64,111.2,63.2,0.63,0,5.196,5.346,7.003
7/25/2022,11:50:20 AM,Trout Bog,BogGhost,Charles,3.937,720.1,-1.3,-0.18,26.2,15.7,26.6,17,0.01,4.65,111.1,63.1,0.64,0,5.209,5.332,7.022
7/25/2022,11:50:22 AM,Trout Bog,BogGhost,Charles,3.939,720,-1.3,-0.18,26.3,15.7,26.6,17,0.01,4.65,111.1,62.9,0.63,0,5.226,5.367,7.045
7/25/2022,11:50:24 AM,Trout Bog,BogGhost,Charles,3.941,720.1,-1.3,-0.18,26.3,15.7,26.6,17,0.01,4.65,111,62.8,0.62,0,5.239,5.342,7.064
7/25/2022,11:50:26 AM,Trout Bog,BogGhost,Charles,3.942,720.1,-1.3,-0.18,26.3,15.7,26.6,17,0.01,4.65,111,62.7,0.62,0,5.255,5.413,7.087
7/25/2022,11:50:28 AM,Trout Bog,BogGhost,Charles,3.944,720.1,-1.3,-0.18,26.3,15.7,26.6,17,0.01,4.65,111,62.5,0.63,0,5.269,5.392,7.106
7/25/2022,11:50:30 AM,Trout Bog,BogGhost,Charles,3.945,720.1,-1.3,-0.18,26.3,15.7,26.6,17,0.01,4.65,110.9,62.4,0.62,0,5.284,5.439,7.129
7/25/2022,11:50:32 AM,Trout Bog,BogGhost,Charles,3.946,720.1,-1.3,-0.18,26.3,15.7,26.6,17,0.01,4.65,110.9,62.3,0.63,0,5.298,5.428,7.148
7/25/2022,11:50:34 AM,Trout Bog,BogGhost,Charles,3.946,720.1,-1.3,-0.18,26.2,15.7,26.6,17,0.01,4.65,110.9,62.1,0.63,0,5.313,5.458,7.17
7/25/2022,11:50:36 AM,Trout Bog,BogGhost,Charles,3.947,720.1,-1.3,-0.18,26.2,15.7,26.6,17,0.01,4.65,110.8,62,0.62,0,5.328,5.487,7.191
7/25/2022,11:50:38 AM,Trout Bog,BogGhost,Charles,3.947,720,-1.3,-0.18,26.3,15.7,26.6,17,0.01,4.65,110.8,61.8,0.63,0,5.342,5.478,7.21
7/25/2022,11:50:40 AM,Trout Bog,BogGhost,Charles,3.949,720.1,-1.3,-0.18,26.3,15.7,26.6,17,0.01,4.65,110.8,61.6,0.64,0,5.358,5.536,7.234
7/25/2022,11:50:42 AM,Trout Bog,BogGhost,Charles,3.951,720.1,-1.3,-0.18,26.3,15.7,26.7,17,0.01,4.65,110.8,61.5,0.63,0,5.375,5.551,7.257
7/25/2022,11:50:44 AM,Trout Bog,BogGhost,Charles,3.955,720,-1.3,-0.18,26.4,15.8,26.7,17,0.01,4.65,110.8,61.3,0.62,0,5.392,5.567,7.282
7/25/2022,11:50:46 AM,Trout Bog,BogGhost,Charles,3.96,720.1,-1.3,-0.18,26.4,15.8,26.8,17,0.01,4.65,110.8,61.1,0.62,0,5.408,5.542,7.304
7/25/2022,11:50:48 AM,Trout Bog,BogGhost,Charles,3.964,720.1,-1.3,-0.18,26.5,15.8,26.8,17,0.01,4.65,110.8,60.9,0.63,0,5.424,5.588,7.327
7/25/2022,11:50:50 AM,Trout Bog,BogGhost,Charles,3.968,720.1,-1.3,-0.18,26.6,15.9,26.9,17,0.01,4.65,110.9,60.7,0.63,0,5.44,5.604,7.349
7/25/2022,11:50:52 AM,Trout Bog,BogGhost,Charles,3.973,720.1,-1.3,-0.18,26.6,15.9,27,17,0.01,4.65,111,60.6,0.64,0,5.457,5.61,7.375
7/25/2022,11:50:54 AM,Trout Bog,BogGhost,Charles,3.977,720.1,-1.4,-0.18,26.7,16,27.1,17,0.01,4.65,111.1,60.4,0.62,0,5.471,5.597,7.394
7/25/2022,11:50:56 AM,Trout Bog,BogGhost,Charles,3.98,720.1,-1.4,-0.18,26.8,16,27.1,17,0.01,4.64,111.3,60.2,0.62,0,5.489,5.671,7.42
7/25/2022,11:50:58 AM,Trout Bog,BogGhost,Charles,3.983,720.1,-1.4,-0.18,26.9,16.1,27.2,17,0.01,4.64,111.5,60,0.63,0,5.504,5.659,7.441
7/25/2022,11:51:00 AM,Trout Bog,BogGhost,Charles,3.986,720.1,-1.4,-0.18,27,16.2,27.3,18,0.01,4.64,111.7,59.8,0.64,0,5.523,5.702,7.468
7/25/2022,11:51:02 AM,Trout Bog,BogGhost,Charles,3.989,720.1,-1.4,-0.18,27.1,16.2,27.4,18,0.01,4.63,111.9,59.7,0.65,0,5.541,5.706,7.493
7/25/2022,11:51:04 AM,Trout Bog,BogGhost,Charles,3.993,720.1,-1.4,-0.18,27.1,16.2,27.5,18,0.01,4.63,112.2,59.5,0.65,0,5.559,5.714,7.519
7/25/2022,11:51:06 AM,Trout Bog,BogGhost,Charles,3.996,720.1,-1.4,-0.18,27.2,16.3,27.5,18,0.01,4.62,112.4,59.4,0.65,0,5.576,5.745,7.544
7/25/2022,11:51:08 AM,Trout Bog,BogGhost,Charles,3.999,720.1,-1.4,-0.18,27.2,16.3,27.6,18,0.01,4.62,112.7,59.3,0.67,0,5.594,5.74,7.569
7/25/2022,11:51:10 AM,Trout Bog,BogGhost,Charles,4.003,720.1,-1.4,-0.18,27.3,16.3,27.6,18,0.01,4.61,112.9,59.2,0.69,0,5.611,5.766,7.593
7/25/2022,11:51:12 AM,Trout Bog,BogGhost,Charles,4.005,720.1,-1.4,-0.18,27.3,16.3,27.6,18,0.01,4.61,113.2,59.1,0.69,0,5.627,5.778,7.616
7/25/2022,11:51:14 AM,Trout Bog,BogGhost,Charles,4.008,720.1,-1.4,-0.18,27.3,16.4,27.7,18,0.01,4.6,113.4,59,0.68,0,5.644,5.794,7.64
7/25/2022,11:51:16 AM,Trout Bog,BogGhost,Charles,4.01,720,-1.4,-0.18,27.4,16.4,27.7,18,0.01,4.6,113.6,59,0.66,0,5.661,5.797,7.664
7/25/2022,11:51:18 AM,Trout Bog,BogGhost,Charles,4.012,720.1,-1.4,-0.18,27.4,16.4,27.8,18,0.01,4.6,113.8,58.9,0.66,0,5.677,5.83,7.686
7/25/2022,11:51:20 AM,Trout Bog,BogGhost,Charles,4.013,720.1,-1.4,-0.18,27.4,16.4,27.8,18,0.01,4.6,113.9,58.8,0.67,0,5.691,5.822,7.707
7/25/2022,11:51:22 AM,Trout Bog,BogGhost,Charles,4.014,720.1,-1.4,-0.18,27.5,16.5,27.8,18,0.01,4.59,114,58.7,0.65,0,5.706,5.854,7.729
7/25/2022,11:51:24 AM,Trout Bog,BogGhost,Charles,4.015,720.1,-1.4,-0.18,27.5,16.5,27.9,18,0.01,4.59,114.1,58.5,0.67,0,5.721,5.852,7.75
7/25/2022,11:51:26 AM,Trout Bog,BogGhost,Charles,4.016,720.1,-1.4,-0.19,27.6,16.5,27.9,18,0.01,4.59,114.2,58.3,0.66,0,5.739,5.9,7.775
7/25/2022,11:51:28 AM,Trout Bog,BogGhost,Charles,4.017,720.1,-1.4,-0.19,27.6,16.5,28,18,0.01,4.59,114.2,58.1,0.68,0,5.753,5.87,7.795
7/25/2022,11:51:30 AM,Trout Bog,BogGhost,Charles,4.019,720.1,-1.4,-0.19,27.7,16.6,28,18,0.01,4.59,114.2,57.8,0.69,0,5.77,5.924,7.819
7/25/2022,11:51:32 AM,Trout Bog,BogGhost,Charles,4.021,720.1,-1.4,-0.19,27.8,16.6,28.1,18,0.01,4.59,114.2,57.4,0.7,0,5.786,5.939,7.842
7/25/2022,11:51:34 AM,Trout Bog,BogGhost,Charles,4.024,720.1,-1.4,-0.19,27.9,16.7,28.2,18,0.01,4.59,114,57,0.7,0,5.804,5.97,7.868
7/25/2022,11:51:36 AM,Trout Bog,BogGhost,Charles,4.028,720.1,-1.4,-0.19,28,16.8,28.4,18,0.01,4.6,113.7,56.5,0.72,0,5.821,6.008,7.892
7/25/2022,11:51:38 AM,Trout Bog,BogGhost,Charles,4.032,720.1,-1.4,-0.19,28.1,16.9,28.5,18,0.01,4.61,113.3,55.9,0.71,0,5.84,6.027,7.918
7/25/2022,11:51:40 AM,Trout Bog,BogGhost,Charles,4.036,720.1,-1.5,-0.19,28.3,16.9,28.6,18,0.01,4.61,112.9,55.2,0.71,0,5.857,6.061,7.943
7/25/2022,11:51:42 AM,Trout Bog,BogGhost,Charles,4.041,720.1,-1.5,-0.19,28.4,17,28.8,18,0.01,4.62,112.4,54.6,0.71,0,5.874,6.064,7.968
7/25/2022,11:51:44 AM,Trout Bog,BogGhost,Charles,4.045,720.1,-1.5,-0.19,28.5,17.1,28.9,19,0.01,4.63,111.9,53.9,0.72,0,5.894,6.105,7.995
7/25/2022,11:51:46 AM,Trout Bog,BogGhost,Charles,4.05,720.1,-1.5,-0.19,28.6,17.2,29,19,0.01,4.64,111.4,53.2,0.72,0,5.912,6.096,8.021
7/25/2022,11:51:48 AM,Trout Bog,BogGhost,Charles,4.055,720.1,-1.5,-0.19,28.7,17.2,29.1,19,0.01,4.65,110.9,52.6,0.73,0,5.933,6.15,8.051
7/25/2022,11:51:50 AM,Trout Bog,BogGhost,Charles,4.06,720.1,-1.5,-0.19,28.8,17.3,29.1,19,0.01,4.66,110.4,51.9,0.74,0,5.953,6.174,8.079
7/25/2022,11:51:52 AM,Trout Bog,BogGhost,Charles,4.065,720.1,-1.5,-0.19,28.8,17.3,29.2,19,0.01,4.67,109.8,51.3,0.75,0,5.973,6.182,8.109
7/25/2022,11:51:54 AM,Trout Bog,BogGhost,Charles,4.07,720.1,-1.5,-0.19,28.9,17.3,29.3,19,0.01,4.68,109.3,50.7,0.78,0,5.992,6.148,8.134
7/25/2022,11:51:56 AM,Trout Bog,BogGhost,Charles,4.075,720.1,-1.5,-0.19,29,17.4,29.3,19,0.01,4.69,108.9,50.2,0.79,0,6.013,6.201,8.165
7/25/2022,11:51:58 AM,Trout Bog,BogGhost,Charles,4.079,720.1,-1.5,-0.19,29,17.4,29.4,19,0.01,4.69,108.6,49.8,0.79,0,6.03,6.179,8.189
7/25/2022,11:52:00 AM,Trout Bog,BogGhost,Charles,4.082,720,-1.5,-0.19,29,17.4,29.4,19,0.01,4.69,108.5,49.4,0.8,0,6.052,6.23,8.22
7/25/2022,11:52:02 AM,Trout Bog,BogGhost,Charles,4.085,720.1,-1.5,-0.19,29,17.4,29.4,19,0.01,4.7,108.3,49.1,0.79,0,6.068,6.212,8.244
7/25/2022,11:52:04 AM,Trout Bog,BogGhost,Charles,4.087,720,-1.5,-0.19,29.1,17.4,29.4,19,0.01,4.7,108.2,48.8,0.8,0,6.089,6.235,8.273
7/25/2022,11:52:06 AM,Trout Bog,BogGhost,Charles,4.088,720.1,-1.5,-0.19,29.1,17.4,29.4,19,0.01,4.7,108.1,48.5,0.81,0,6.106,6.256,8.298
7/25/2022,11:52:08 AM,Trout Bog,BogGhost,Charles,4.089,720,-1.5,-0.19,29.1,17.4,29.4,19,0.01,4.7,108,48.3,0.81,0,6.126,6.25,8.325
7/25/2022,11:52:10 AM,Trout Bog,BogGhost,Charles,4.09,720,-1.5,-0.19,29.1,17.5,29.5,19,0.01,4.71,107.9,48,0.81,0,6.144,6.313,8.351
7/25/2022,11:52:12 AM,Trout Bog,BogGhost,Charles,4.094,720.1,-1.5,-0.19,29.1,17.5,29.5,19,0.01,4.71,107.8,47.7,0.83,0,6.16,6.31,8.374
7/25/2022,11:52:14 AM,Trout Bog,BogGhost,Charles,4.097,720.1,-1.5,-0.19,29.2,17.5,29.6,19,0.01,4.71,107.7,47.5,0.84,0,6.178,6.311,8.4
7/25/2022,11:52:16 AM,Trout Bog,BogGhost,Charles,4.1,720.1,-1.5,-0.19,29.4,17.7,29.8,19,0.01,4.71,107.6,47.1,0.85,0,6.195,6.326,8.423
7/25/2022,11:52:18 AM,Trout Bog,BogGhost,Charles,4.104,720.1,-1.5,-0.19,29.6,17.8,30,19,0.01,4.71,107.6,46.9,0.85,0,6.209,6.323,8.443
7/25/2022,11:52:20 AM,Trout Bog,BogGhost,Charles,4.108,720.1,-1.5,-0.19,29.9,17.9,30.3,19,0.01,4.71,107.5,46.7,0.84,0,6.222,6.331,8.462
7/25/2022,11:52:22 AM,Trout Bog,BogGhost,Charles,4.111,720.1,-1.5,-0.19,30.1,18.1,30.5,20,0.01,4.71,107.5,46.5,0.82,0,6.237,6.371,8.483
7/25/2022,11:52:24 AM,Trout Bog,BogGhost,Charles,4.114,720.1,-1.5,-0.19,30.4,18.2,30.8,20,0.01,4.71,107.6,46.3,0.82,0,6.25,6.353,8.502
7/25/2022,11:52:26 AM,Trout Bog,BogGhost,Charles,4.115,720.1,-1.5,-0.19,30.6,18.4,31,20,0.01,4.71,107.7,46.2,0.82,0,6.265,6.443,8.523
7/25/2022,11:52:28 AM,Trout Bog,BogGhost,Charles,4.118,720,-1.5,-0.19,30.7,18.5,31.1,20,0.01,4.71,107.8,46,0.82,0,6.279,6.446,8.543
7/25/2022,11:52:30 AM,Trout Bog,BogGhost,Charles,4.122,720.1,-1.5,-0.19,30.8,18.5,31.2,20,0.01,4.71,107.8,45.8,0.82,0,6.297,6.498,8.568
7/25/2022,11:52:32 AM,Trout Bog,BogGhost,Charles,4.125,720,-1.5,-0.19,30.8,18.5,31.2,20,0.01,4.71,107.9,45.6,0.83,0,6.312,6.469,8.589
7/25/2022,11:52:34 AM,Trout Bog,BogGhost,Charles,4.129,720,-1.5,-0.19,30.9,18.6,31.3,20,0.01,4.7,108,45.4,0.85,0,6.33,6.501,8.615
7/25/2022,11:52:36 AM,Trout Bog,BogGhost,Charles,4.133,720.1,-1.5,-0.19,30.9,18.6,31.3,20,0.01,4.7,108.1,45.1,0.86,0,6.344,6.491,8.635
7/25/2022,11:52:38 AM,Trout Bog,BogGhost,Charles,4.137,720.1,-1.5,-0.19,31,18.6,31.4,20,0.01,4.7,108.2,44.9,0.88,0,6.36,6.481,8.658
7/25/2022,11:52:40 AM,Trout Bog,BogGhost,Charles,4.139,720.1,-1.5,-0.19,31,18.7,31.4,20,0.01,4.7,108.3,44.7,0.88,0,6.374,6.501,8.678
7/25/2022,11:52:42 AM,Trout Bog,BogGhost,Charles,4.141,720,-1.5,-0.19,31.1,18.7,31.5,20,0.01,4.7,108.3,44.4,0.9,0,6.387,6.478,8.697
7/25/2022,11:52:44 AM,Trout Bog,BogGhost,Charles,4.142,720,-1.5,-0.19,31.1,18.7,31.5,20,0.01,4.7,108.2,44,0.9,0,6.4,6.5,8.716
7/25/2022,11:52:46 AM,Trout Bog,BogGhost,Charles,4.143,720.1,-1.5,-0.2,31.2,18.8,31.6,20,0.01,4.7,108.1,43.5,0.92,0,6.414,6.499,8.735
7/25/2022,11:52:48 AM,Trout Bog,BogGhost,Charles,4.145,720,-1.5,-0.2,31.3,18.8,31.7,20,0.01,4.71,107.9,43,0.93,0,6.426,6.535,8.751
7/25/2022,11:52:50 AM,Trout Bog,BogGhost,Charles,4.146,720.1,-1.5,-0.2,31.4,18.9,31.8,20,0.01,4.71,107.7,42.5,0.95,0,6.438,6.532,8.768
7/25/2022,11:52:52 AM,Trout Bog,BogGhost,Charles,4.148,720,-1.5,-0.2,31.4,18.9,31.9,20,0.01,4.71,107.5,42,0.95,0,6.451,6.561,8.788
7/25/2022,11:52:54 AM,Trout Bog,BogGhost,Charles,4.15,720,-1.5,-0.2,31.5,19,32,20,0.01,4.72,107.2,41.5,0.97,0,6.464,6.574,8.806
7/25/2022,11:52:56 AM,Trout Bog,BogGhost,Charles,4.153,720.1,-1.5,-0.2,31.6,19,32,21,0.01,4.72,107,41,0.98,0,6.48,6.637,8.829
7/25/2022,11:52:58 AM,Trout Bog,BogGhost,Charles,4.156,720,-1.5,-0.2,31.7,19.1,32.1,21,0.01,4.73,106.8,40.4,1,0,6.494,6.617,8.849
7/25/2022,11:53:00 AM,Trout Bog,BogGhost,Charles,4.159,719.9,-1.5,-0.2,31.8,19.1,32.2,21,0.01,4.73,106.5,39.9,1.02,0,6.512,6.693,8.874
7/25/2022,11:53:02 AM,Trout Bog,BogGhost,Charles,4.162,720.1,-1.5,-0.2,31.9,19.2,32.3,21,0.01,4.74,106.3,39.4,1.04,0,6.527,6.664,8.895
7/25/2022,11:53:04 AM,Trout Bog,BogGhost,Charles,4.165,720.1,-1.6,-0.2,32,19.2,32.4,21,0.01,4.74,106,38.8,1.05,0,6.543,6.709,8.918
7/25/2022,11:53:06 AM,Trout Bog,BogGhost,Charles,4.168,720.1,-1.6,-0.2,32.1,19.3,32.5,21,0.01,4.74,105.8,38.3,1.06,0,6.555,6.716,8.935
7/25/2022,11:53:08 AM,Trout Bog,BogGhost,Charles,4.171,720.1,-1.6,-0.2,32.1,19.4,32.6,21,0.01,4.75,105.6,37.7,1.06,0,6.568,6.704,8.954
7/25/2022,11:53:10 AM,Trout Bog,BogGhost,Charles,4.172,720.1,-1.6,-0.2,32.2,19.4,32.7,21,0.01,4.75,105.4,37.3,1.07,0,6.579,6.733,8.97
7/25/2022,11:53:12 AM,Trout Bog,BogGhost,Charles,4.173,720.1,-1.6,-0.2,32.3,19.5,32.8,21,0.01,4.76,105.2,36.9,1.06,0,6.593,6.718,8.989
7/25/2022,11:53:14 AM,Trout Bog,BogGhost,Charles,4.173,720.1,-1.6,-0.2,32.4,19.5,32.9,21,0.01,4.76,105,36.6,1.06,0,6.605,6.734,9.007
7/25/2022,11:53:16 AM,Trout Bog,BogGhost,Charles,4.174,720.1,-1.6,-0.2,32.5,19.6,32.9,21,0.01,4.76,104.8,36.3,1.05,0,6.619,6.757,9.026
7/25/2022,11:53:18 AM,Trout Bog,BogGhost,Charles,4.174,720.1,-1.6,-0.2,32.5,19.6,33,21,0.01,4.77,104.5,35.9,1.05,0,6.634,6.76,9.048
7/25/2022,11:53:20 AM,Trout Bog,BogGhost,Charles,4.174,720.1,-1.6,-0.2,32.6,19.6,33,21,0.01,4.77,104.3,35.6,1.06,0,6.651,6.781,9.072
7/25/2022,11:53:22 AM,Trout Bog,BogGhost,Charles,4.174,720.1,-1.6,-0.2,32.6,19.6,33,21,0.01,4.78,104.1,35.4,1.08,0,6.665,6.782,9.092
7/25/2022,11:53:24 AM,Trout Bog,BogGhost,Charles,4.176,720.1,-1.6,-0.2,32.6,19.6,33.1,21,0.01,4.78,103.8,35.1,1.09,0,6.68,6.819,9.113
7/25/2022,11:53:26 AM,Trout Bog,BogGhost,Charles,4.179,720.1,-1.6,-0.2,32.7,19.7,33.1,21,0.01,4.78,103.6,35,1.12,0,6.696,6.836,9.135
7/25/2022,11:53:28 AM,Trout Bog,BogGhost,Charles,4.183,720,-1.6,-0.2,32.7,19.7,33.2,21,0.01,4.79,103.3,34.8,1.15,0,6.711,6.835,9.157
7/25/2022,11:53:30 AM,Trout Bog,BogGhost,Charles,4.187,720.1,-1.6,-0.2,32.8,19.8,33.3,21,0.01,4.8,103,34.6,1.16,0,6.728,6.904,9.181
7/25/2022,11:53:32 AM,Trout Bog,BogGhost,Charles,4.191,720.1,-1.5,-0.2,33,19.9,33.5,21,0.01,4.8,102.7,34.4,1.19,0,6.744,6.91,9.205
7/25/2022,11:53:34 AM,Trout Bog,BogGhost,Charles,4.195,720.2,-1.5,-0.2,33.2,20,33.7,22,0.01,4.81,102.3,34.1,1.21,0,6.764,7.004,9.233
7/25/2022,11:53:36 AM,Trout Bog,BogGhost,Charles,4.199,720.1,-1.5,-0.2,33.5,20.2,33.9,22,0.01,4.82,101.9,33.6,1.22,0,6.781,6.969,9.257
7/25/2022,11:53:38 AM,Trout Bog,BogGhost,Charles,4.201,720.1,-1.5,-0.2,33.7,20.3,34.2,22,0.01,4.82,101.4,33.1,1.23,0,6.801,7.036,9.286
7/25/2022,11:53:40 AM,Trout Bog,BogGhost,Charles,4.203,720.1,-1.5,-0.2,33.9,20.5,34.4,22,0.01,4.83,101,32.6,1.26,0,6.819,7.031,9.311
7/25/2022,11:53:42 AM,Trout Bog,BogGhost,Charles,4.204,720,-1.5,-0.2,34.2,20.6,34.7,22,0.01,4.94,94.9,32.2,1.31,0,6.841,7.077,9.342
7/25/2022,11:53:44 AM,Trout Bog,BogGhost,Charles,4.206,720.1,-1.6,-0.2,34.5,20.8,34.9,22,0.02,4.95,94.4,31.6,1.35,0,6.861,7.127,9.37
7/25/2022,11:53:46 AM,Trout Bog,BogGhost,Charles,4.21,720.1,-1.5,-0.2,34.7,20.9,35.1,23,0.02,4.96,94,30.9,1.41,0,6.881,7.102,9.399
7/25/2022,11:53:48 AM,Trout Bog,BogGhost,Charles,4.215,720.1,-1.5,-0.2,34.9,21,35.3,23,0.02,4.97,93.6,30.2,1.46,0,6.905,7.145,9.433
7/25/2022,11:53:50 AM,Trout Bog,BogGhost,Charles,4.221,720.1,-1.5,-0.2,35.1,21.2,35.6,23,0.02,4.98,93.1,24.2,1.52,0,6.925,7.125,9.462
7/25/2022,11:53:52 AM,Trout Bog,BogGhost,Charles,4.226,720.1,-1.5,-0.2,35.6,21.4,36,23,0.02,4.98,92.8,24.4,1.56,0,6.95,7.19,9.497
7/25/2022,11:53:54 AM,Trout Bog,BogGhost,Charles,4.233,720.1,-1.5,-0.2,36.1,21.8,36.6,23,0.02,4.98,92.8,24.3,1.59,0,6.973,7.22,9.53
7/25/2022,11:53:56 AM,Trout Bog,BogGhost,Charles,4.239,720,-1.5,-0.2,36.6,22.1,37.1,24,0.02,4.98,92.7,24,1.6,0,6.998,7.222,9.566
7/25/2022,11:53:58 AM,Trout Bog,BogGhost,Charles,4.245,720.1,-1.6,-0.2,37.1,22.4,37.6,24,0.02,4.98,92.7,23.7,1.61,0,7.022,7.225,9.6
7/25/2022,11:54:00 AM,Trout Bog,BogGhost,Charles,4.249,720.1,-1.6,-0.2,37.7,22.8,38.2,25,0.02,4.98,92.7,23.5,1.63,0,7.048,7.266,9.637
7/25/2022,11:54:02 AM,Trout Bog,BogGhost,Charles,4.253,720.1,-1.6,-0.2,38.3,23.1,38.8,25,0.02,4.98,92.7,23.2,1.63,0,7.07,7.243,9.668
7/25/2022,11:54:04 AM,Trout Bog,BogGhost,Charles,4.256,720.1,-1.6,-0.2,38.6,23.3,39.2,25,0.02,4.99,92.6,22.8,1.66,0,7.097,7.302,9.706
7/25/2022,11:54:06 AM,Trout Bog,BogGhost,Charles,4.26,720.1,-1.6,-0.2,38.9,23.5,39.4,25,0.02,4.99,92.4,22.2,1.63,0,7.118,7.296,9.736
7/25/2022,11:54:08 AM,Trout Bog,BogGhost,Charles,4.263,720.1,-1.6,-0.2,39,23.6,39.6,25,0.02,4.99,92.2,21.8,1.64,0,7.142,7.301,9.771
7/25/2022,11:54:10 AM,Trout Bog,BogGhost,Charles,4.266,720.1,-1.6,-0.21,39.2,23.7,39.7,25,0.02,5,91.8,21.4,1.65,0,7.161,7.298,9.797
7/25/2022,11:54:12 AM,Trout Bog,BogGhost,Charles,4.269,720.1,-1.6,-0.21,39.4,23.8,39.9,26,0.02,5.01,91.4,21,1.64,0,7.18,7.319,9.824
7/25/2022,11:54:14 AM,Trout Bog,BogGhost,Charles,4.272,720.1,-1.6,-0.21,39.5,23.9,40.1,26,0.02,5.12,85.4,20.7,1.66,0,7.197,7.336,9.849
