Date,Time,Sit,DATA ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp (°F),Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
5/26/2021,11:34:55 AM,Trout Bog,,720.2,17.9,29.6,0.01,30,19,39.7,0,0,1,0.12,1,0.29,0,4.17,133.2,-10.8,8.323,6.124,6.301
5/26/2021,11:34:57 AM,Trout Bog,,720.2,17.9,29.7,0.01,30.1,19,39.7,0,0,0.9,0.12,1,0.31,0,4.17,133.2,-11.1,8.344,6.139,6.33
5/26/2021,11:34:59 AM,Trout Bog,,720.4,18,29.7,0.01,30.1,19,39.7,0,0,0.9,0.12,1,0.32,0,4.17,133.1,-11.3,8.364,6.153,6.347
5/26/2021,11:35:01 AM,Trout Bog,,720.3,18,29.8,0.01,30.2,19,39.7,0,0,0.9,0.12,1,0.33,0,4.17,133.1,-11.5,8.388,6.17,6.357
5/26/2021,11:35:03 AM,Trout Bog,,720.3,18,29.9,0.01,30.3,19,39.7,0,0,0.9,0.12,1,0.34,0,4.17,133.1,-11.8,8.41,6.185,6.365
5/26/2021,11:35:05 AM,Trout Bog,,720.3,18.1,29.9,0.01,30.3,19,39.7,0,0,0.9,0.12,1,0.34,0,4.17,133.1,-12,8.436,6.204,6.394
5/26/2021,11:35:07 AM,Trout Bog,,720.4,18.1,30,0.01,30.4,19,39.7,0,0,0.9,0.12,1,0.34,0,4.17,133,-12.2,8.464,6.223,6.435
5/26/2021,11:35:09 AM,Trout Bog,,720.2,18.2,30.1,0.01,30.5,20,39.7,0,0,0.9,0.12,1,0.34,0,4.17,133,-12.4,8.496,6.246,6.435
5/26/2021,11:35:11 AM,Trout Bog,,720.4,18.2,30.2,0.01,30.6,20,39.7,0,0,0.9,0.12,1,0.35,0,4.17,132.9,-12.6,8.525,6.266,6.483
5/26/2021,11:35:13 AM,Trout Bog,,720.4,18.3,30.3,0.01,30.7,20,39.7,0,0,0.9,0.12,1,0.35,0,4.17,132.8,-12.8,8.562,6.292,6.514
5/26/2021,11:35:15 AM,Trout Bog,,720.4,18.4,30.4,0.01,30.8,20,39.7,0,0,0.9,0.12,1,0.35,0,4.18,132.7,-13,8.589,6.311,6.54
5/26/2021,11:35:17 AM,Trout Bog,,720.4,18.4,30.5,0.01,30.9,20,39.7,0,0,0.9,0.12,1,0.36,0,4.18,132.6,-13.2,8.618,6.332,6.547
5/26/2021,11:35:19 AM,Trout Bog,,720.4,18.5,30.6,0.01,31.1,20,39.7,0,0,0.9,0.12,1,0.37,0,4.18,132.5,-13.4,8.649,6.353,6.59
5/26/2021,11:35:21 AM,Trout Bog,,720.3,18.6,30.8,0.01,31.2,20,39.7,0,0,0.9,0.12,1,0.38,0,4.19,132.3,-13.7,8.68,6.375,6.601
5/26/2021,11:35:23 AM,Trout Bog,,720.4,18.7,30.9,0.01,31.3,20,39.7,0,0,0.9,0.12,1,0.4,0,4.19,132.1,-13.9,8.712,6.398,6.617
5/26/2021,11:35:25 AM,Trout Bog,,720.4,18.8,31,0.01,31.5,20,39.7,0,0,0.9,0.12,1,0.41,0,4.19,131.9,-14.2,8.745,6.421,6.65
5/26/2021,11:35:27 AM,Trout Bog,,720.3,18.8,31.2,0.01,31.6,20,39.7,0,0,0.9,0.12,1,0.42,0,4.2,131.6,-14.5,8.78,6.445,6.673
5/26/2021,11:35:29 AM,Trout Bog,,720.3,18.9,31.3,0.01,31.8,20,39.7,0,0,0.9,0.12,1,0.42,0,4.2,131.3,-14.8,8.813,6.469,6.683
5/26/2021,11:35:31 AM,Trout Bog,,720.3,19,31.5,0.01,31.9,20,39.7,0,0,0.9,0.12,1,0.43,0,4.21,131,-15.1,8.849,6.494,6.702
5/26/2021,11:35:33 AM,Trout Bog,,720.3,19.1,31.7,0.01,32.1,21,39.7,0,0,1,0.12,1,0.45,0,4.21,130.7,-15.3,8.88,6.516,6.708
5/26/2021,11:35:35 AM,Trout Bog,,720.3,19.3,31.8,0.01,32.3,21,39.7,0,0,1,0.12,1,0.46,0,4.22,130.4,-15.7,8.91,6.537,6.718
5/26/2021,11:35:37 AM,Trout Bog,,720.4,19.3,32,0.01,32.4,21,39.7,0,0,1,0.12,1,0.47,0,4.23,130.1,-16,8.937,6.556,6.729
5/26/2021,11:35:39 AM,Trout Bog,,720.3,19.4,32.1,0.01,32.6,21,39.7,0,0,1,0.13,1,0.48,0,4.23,129.7,-16.3,8.969,6.579,6.753
5/26/2021,11:35:41 AM,Trout Bog,,720.4,19.5,32.2,0.01,32.7,21,39.8,0,0,1,0.13,1,0.48,0,4.24,129.3,-16.7,8.996,6.597,6.74
5/26/2021,11:35:43 AM,Trout Bog,,720.3,19.6,32.4,0.01,32.8,21,39.8,0,0,1,0.13,1,0.49,0,4.25,129,-17,9.025,6.618,6.755
5/26/2021,11:35:45 AM,Trout Bog,,720.3,19.7,32.5,0.01,32.9,21,39.8,0,0,1,0.13,1,0.49,0,4.25,128.6,-17.4,9.048,6.634,6.775
5/26/2021,11:35:47 AM,Trout Bog,,720.3,19.7,32.6,0.01,33.1,21,39.8,0,0,1,0.13,1,0.5,0,4.26,128.2,-17.8,9.074,6.652,6.785
5/26/2021,11:35:49 AM,Trout Bog,,720.2,19.8,32.8,0.01,33.2,21,39.8,0,0,1,0.13,1,0.51,0,4.27,127.8,-18.3,9.098,6.669,6.799
5/26/2021,11:35:51 AM,Trout Bog,,720.4,19.9,32.9,0.01,33.4,21,39.8,0,0,1,0.13,1,0.52,0,4.27,127.5,-18.7,9.124,6.688,6.803
5/26/2021,11:35:53 AM,Trout Bog,,720.3,20,33,0.01,33.5,21,39.8,0,0,1,0.13,1,0.55,0,4.28,127.1,-19.1,9.141,6.699,6.795
5/26/2021,11:35:55 AM,Trout Bog,,720.3,20,33.1,0.01,33.6,22,39.8,0,0,1,0.13,1,0.56,0,4.29,126.8,-19.6,9.159,6.712,6.791
5/26/2021,11:35:57 AM,Trout Bog,,720.3,20.1,33.2,0.01,33.6,22,39.8,0,0,1,0.13,1,0.58,0,4.29,126.6,-20.1,9.176,6.724,6.798
5/26/2021,11:35:59 AM,Trout Bog,,720.3,20.1,33.2,0.01,33.7,22,39.8,0,0,1,0.12,1,0.6,0,4.3,126.3,-20.5,9.189,6.733,6.829
5/26/2021,11:36:01 AM,Trout Bog,,720.4,20.1,33.3,0.01,33.7,22,39.8,0,0,0.9,0.12,1,0.61,0,4.3,126,-21,9.211,6.749,6.893
5/26/2021,11:36:03 AM,Trout Bog,,720.3,20.2,33.4,0.01,33.8,22,39.8,0,0,0.9,0.12,1,0.62,0,4.31,125.6,-21.5,9.23,6.762,6.93
5/26/2021,11:36:05 AM,Trout Bog,,720.3,20.3,33.5,0.01,34,22,39.8,0,0,0.9,0.12,1,0.62,0,4.32,125.2,-21.9,9.251,6.777,6.959
5/26/2021,11:36:07 AM,Trout Bog,,720.3,20.4,33.8,0.01,34.2,22,39.8,0,0,0.9,0.12,1,0.62,0,4.32,124.8,-22.5,9.275,6.794,7
5/26/2021,11:36:09 AM,Trout Bog,,720.2,20.6,34,0.01,34.5,22,39.8,0,0,0.9,0.12,1,0.63,0,4.33,124.3,-23,9.298,6.81,7.015
5/26/2021,11:36:11 AM,Trout Bog,,720.3,20.8,34.3,0.01,34.8,22,39.8,0,0,0.9,0.12,1,0.64,0,4.34,123.9,-23.6,9.321,6.826,7.03
5/26/2021,11:36:13 AM,Trout Bog,,720.4,21,34.7,0.02,35.1,23,39.8,0,0,0.9,0.12,1,0.65,0,4.35,123.4,-24.2,9.345,6.843,7.033
5/26/2021,11:36:15 AM,Trout Bog,,720.4,21.2,35,0.02,35.4,23,39.8,0,0,0.9,0.12,1,0.66,0,4.36,122.9,-24.9,9.368,6.859,7.052
5/26/2021,11:36:17 AM,Trout Bog,,720.4,21.3,35.2,0.02,35.7,23,39.8,0,0,0.9,0.12,1,0.69,0,4.37,122.3,-25.6,9.392,6.876,7.06
5/26/2021,11:36:19 AM,Trout Bog,,720.3,21.5,35.4,0.02,35.9,23,39.8,0,0,0.9,0.12,1,0.72,0,4.38,121.7,-26.3,9.417,6.893,7.047
5/26/2021,11:36:21 AM,Trout Bog,,720.4,21.6,35.6,0.02,36.1,23,39.8,0,0,0.9,0.12,1,0.74,0,4.39,121.2,-27,9.438,6.908,7.045
5/26/2021,11:36:23 AM,Trout Bog,,720.4,21.6,35.7,0.02,36.2,23,39.8,0,0,0.9,0.12,1,0.75,0,4.4,120.6,-27.6,9.458,6.922,7.042
5/26/2021,11:36:25 AM,Trout Bog,,720.3,21.7,35.8,0.02,36.2,23,39.8,0,0,0.9,0.12,1,0.76,0,4.41,120.2,-28.3,9.477,6.936,7.047
5/26/2021,11:36:27 AM,Trout Bog,,720.3,21.7,35.8,0.02,36.3,23,39.8,0,0,0.9,0.12,1,0.76,0,4.42,119.9,-28.9,9.498,6.95,7.06
5/26/2021,11:36:29 AM,Trout Bog,,720.4,21.7,35.8,0.02,36.2,23,39.8,0,0,0.9,0.12,1,0.77,0,4.42,119.6,-29.4,9.517,6.964,7.07
5/26/2021,11:36:31 AM,Trout Bog,,720.4,21.6,35.7,0.02,36.2,23,39.8,0,0,0.9,0.12,1,0.76,0,4.43,119.4,-30,9.541,6.981,7.086
5/26/2021,11:36:33 AM,Trout Bog,,720.4,21.6,35.7,0.02,36.2,23,39.8,0,0,0.9,0.12,1,0.75,0,4.43,119.2,-30.5,9.564,6.997,7.103
5/26/2021,11:36:35 AM,Trout Bog,,720.4,21.6,35.7,0.02,36.2,23,39.8,0,0,0.9,0.12,1,0.75,0,4.43,119,-31,9.587,7.013,7.119
5/26/2021,11:36:37 AM,Trout Bog,,720.4,21.6,35.7,0.02,36.2,23,39.8,0,0,0.9,0.12,1,0.76,0,4.44,118.8,-31.4,9.609,7.029,7.138
5/26/2021,11:36:39 AM,Trout Bog,,720.4,21.6,35.7,0.02,36.2,23,39.8,0,0,0.9,0.12,1,0.77,0,4.44,118.7,-31.8,9.631,7.044,7.139
5/26/2021,11:36:41 AM,Trout Bog,,720.4,21.7,35.8,0.02,36.3,23,39.8,0,0,0.9,0.12,1,0.79,0,4.44,118.6,-32.3,9.644,7.053,7.146
5/26/2021,11:36:43 AM,Trout Bog,,720.3,21.7,35.9,0.02,36.4,23,39.8,0,0,0.9,0.12,1,0.81,0,4.44,118.4,-32.7,9.663,7.066,7.162
5/26/2021,11:36:45 AM,Trout Bog,,720.3,21.8,36,0.02,36.5,23,39.9,0,0,0.9,0.12,0.9,0.81,0,4.45,118.3,-33.1,9.675,7.075,7.17
5/26/2021,11:36:47 AM,Trout Bog,,720.4,21.9,36.1,0.02,36.6,23,39.9,0,0,0.9,0.12,0.9,0.82,0,4.45,118.2,-33.5,9.689,7.085,7.18
5/26/2021,11:36:49 AM,Trout Bog,,720.3,22,36.3,0.02,36.8,24,39.9,0,0,0.9,0.12,0.9,0.84,0,4.45,118,-33.9,9.701,7.093,7.197
5/26/2021,11:36:51 AM,Trout Bog,,720.4,22.1,36.4,0.02,36.9,24,39.9,0,0,0.9,0.12,0.9,0.85,0,4.46,117.7,-34.4,9.714,7.102,7.209
5/26/2021,11:36:53 AM,Trout Bog,,720.4,22.2,36.6,0.02,37.1,24,39.9,0,0,0.9,0.12,0.9,0.86,0,4.46,117.5,-34.8,9.727,7.112,7.228
5/26/2021,11:36:55 AM,Trout Bog,,720.4,22.3,36.8,0.02,37.3,24,39.9,0,0,0.9,0.12,0.9,0.89,0,4.47,117.2,-35.3,9.74,7.121,7.246
5/26/2021,11:36:57 AM,Trout Bog,,720.4,22.4,36.9,0.02,37.4,24,39.9,0,0,0.9,0.12,0.9,0.89,0,4.47,116.9,-35.8,9.755,7.131,7.259
5/26/2021,11:36:59 AM,Trout Bog,,720.4,22.4,37,0.02,37.5,24,39.9,0,0,0.9,0.12,0.9,0.92,0,4.48,116.7,-36.2,9.771,7.142,7.26
5/26/2021,11:37:01 AM,Trout Bog,,720.4,22.5,37.1,0.02,37.6,24,39.9,0,0,0.9,0.12,0.9,0.94,0,4.48,116.4,-36.6,9.789,7.155,7.289
5/26/2021,11:37:03 AM,Trout Bog,,720.4,22.6,37.3,0.02,37.8,24,39.9,0,0,0.9,0.12,0.9,0.96,0,4.48,116.2,-37,9.809,7.169,7.297
5/26/2021,11:37:05 AM,Trout Bog,,720.3,22.7,37.4,0.02,37.9,24,39.9,0,0,0.9,0.12,0.9,0.97,0,4.49,116.1,-37.4,9.829,7.183,7.331
5/26/2021,11:37:07 AM,Trout Bog,,720.4,22.7,37.5,0.02,38,24,39.9,0,0,0.9,0.12,0.9,0.98,0,4.49,115.9,-37.8,9.848,7.196,7.333
5/26/2021,11:37:09 AM,Trout Bog,,720.4,22.8,37.6,0.02,38.1,24,39.9,0,0,0.9,0.12,0.9,1.01,0,4.49,115.7,-38.2,9.868,7.21,7.337
5/26/2021,11:37:11 AM,Trout Bog,,720.4,22.9,37.8,0.02,38.3,25,39.9,0,0,0.9,0.12,0.9,1.02,0,4.5,115.5,-38.5,9.885,7.222,7.337
5/26/2021,11:37:13 AM,Trout Bog,,720.4,23,37.9,0.02,38.5,25,39.9,0,0,0.9,0.12,0.9,1.05,0,4.5,115.3,-38.9,9.903,7.235,7.352
5/26/2021,11:37:15 AM,Trout Bog,,720.3,23.1,38.1,0.02,38.6,25,39.9,0,0,0.9,0.12,0.9,1.09,0,4.5,115.2,-39.2,9.921,7.248,7.371
5/26/2021,11:37:17 AM,Trout Bog,,720.3,23.2,38.2,0.02,38.7,25,39.9,0,0,0.9,0.12,0.9,1.12,0,4.51,115,-39.5,9.94,7.261,7.39
5/26/2021,11:37:19 AM,Trout Bog,,720.3,23.2,38.3,0.02,38.8,25,39.9,0,0,0.9,0.12,0.9,1.16,0,4.51,114.9,-39.9,9.958,7.274,7.394
5/26/2021,11:37:21 AM,Trout Bog,,720.3,23.3,38.4,0.02,38.9,25,39.9,0,0,0.9,0.12,0.9,1.18,0,4.51,114.7,-40.2,9.978,7.288,7.416
5/26/2021,11:37:23 AM,Trout Bog,,720.3,23.4,38.5,0.02,39,25,39.9,0,0,0.9,0.12,0.9,1.2,0,4.52,114.5,-40.6,9.997,7.301,7.438
5/26/2021,11:37:25 AM,Trout Bog,,720.3,23.5,38.7,0.02,39.2,25,39.9,0,0,0.9,0.12,0.9,1.25,0,4.52,114.2,-41.1,10.018,7.316,7.461
5/26/2021,11:37:27 AM,Trout Bog,,720.3,23.6,38.9,0.02,39.5,25,40,0,0,0.9,0.12,0.9,1.28,0,4.53,113.9,-41.6,10.038,7.33,7.468
5/26/2021,11:37:29 AM,Trout Bog,,720.3,23.8,39.2,0.02,39.7,25,40,0,0,0.9,0.12,0.9,1.29,0,4.53,113.6,-42.1,10.057,7.344,7.478
5/26/2021,11:37:31 AM,Trout Bog,,720.4,24,39.5,0.02,40.1,26,40,0,0,0.9,0.12,1,1.32,0,4.54,113.3,-42.6,10.077,7.358,7.502
5/26/2021,11:37:33 AM,Trout Bog,,720.4,24.3,40,0.02,40.6,26,40,0,0,0.9,0.12,1,1.35,0,4.55,112.8,-43.1,10.097,7.371,7.523
5/26/2021,11:37:35 AM,Trout Bog,,720.3,24.6,40.5,0.02,41.1,26,40,0,0,0.9,0.12,1,1.42,0,4.56,112.2,-43.5,10.12,7.388,7.537
5/26/2021,11:37:37 AM,Trout Bog,,720.4,24.8,40.9,0.02,41.5,27,40,0,0,0.9,0.12,1,1.51,0,4.57,111.5,-44,10.139,7.401,7.539
5/26/2021,11:37:39 AM,Trout Bog,,720.3,25,41.3,0.02,41.8,27,40,0,0,0.9,0.12,1,1.59,0,4.58,110.9,-44.5,10.16,7.416,7.532
5/26/2021,11:37:41 AM,Trout Bog,,720.4,25.3,41.6,0.02,42.2,27,40,0,0,0.9,0.12,1,2.1,0,4.59,110.3,-45,10.175,7.426,7.52
5/26/2021,11:37:43 AM,Trout Bog,,720.4,25.4,41.9,0.02,42.4,27,40,0,0,0.9,0.12,1,3.14,0,4.6,109.8,-45.6,10.189,7.437,7.51
5/26/2021,11:37:45 AM,Trout Bog,,720.4,25.6,42.1,0.02,42.7,27,40,0,0,0.9,0.12,1,3.86,0,4.62,109.1,-46.3,10.202,7.445,7.51
5/26/2021,11:37:47 AM,Trout Bog,,720.4,25.8,42.5,0.02,43.1,28,40,0,0,0.9,0.12,1,4.19,0,4.63,108.4,-46.9,10.217,7.456,7.524
5/26/2021,11:37:49 AM,Trout Bog,,720.4,26,42.8,0.02,43.4,28,40,0,0,0.9,0.12,1,4.29,0,4.64,107.6,-47.6,10.231,7.466,7.537
5/26/2021,11:37:51 AM,Trout Bog,,720.4,26.2,43.1,0.02,43.7,28,40,0,0,0.9,0.12,1,4.33,0,4.77,101,-55.1,10.247,7.477,7.549
5/26/2021,11:37:53 AM,Trout Bog,,720.4,26.5,43.6,0.02,44.2,28,40,0,0,0.9,0.12,1,4.58,0,4.83,97.8,-56.8,10.261,7.487,7.57
5/26/2021,11:37:55 AM,Trout Bog,,720.4,26.8,44.2,0.02,44.8,29,40,0,0,0.9,0.12,1,8.89,0,4.85,96.7,-57.3,10.276,7.497,7.561
5/26/2021,11:37:57 AM,Trout Bog,,720.3,27.1,44.7,0.02,45.3,29,40,0,0,0.9,0.12,0.9,10.49,0,4.86,95.9,-58,10.288,7.506,7.552
5/26/2021,11:37:59 AM,Trout Bog,,720.3,27.3,45,0.02,45.6,29,40,0,0,0.9,0.12,0.9,11.94,0,4.87,95.5,-58.5,10.299,7.513,7.552
5/26/2021,11:38:01 AM,Trout Bog,,720.4,27.4,45.1,0.02,45.7,29,40,0,0,0.9,0.12,0.9,-496.18,0,4.87,95.3,-58.9,10.304,7.517,7.527
