Date,Time,Site,DATA ID,Barometer,Cond,Sp Cond,Sal,nLFCond,TDS,Temp (°F),Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
6/22/2021,11:20:33 AM,Trout Bog,,716.6,17.5,19.7,0.01,19.9,13,66.4,-1.6,-1.6,64.4,5.96,68.3,0.46,0,4.52,122.2,251.5,-0.002,0.271,0.269
6/22/2021,11:20:35 AM,Trout Bog,,716.7,17.5,19.7,0.01,19.9,13,66.4,-1.6,-1.6,64,5.92,67.8,0.44,0,4.52,122.3,252.2,-0.002,0.271,0.272
6/22/2021,11:20:37 AM,Trout Bog,,716.6,17.5,19.8,0.01,20,13,66.4,-1.6,-1.6,63.6,5.89,67.4,0.44,0,4.51,122.8,253.8,-0.001,0.271,0.271
6/22/2021,11:20:39 AM,Trout Bog,,716.6,17.6,19.8,0.01,20,13,66.3,-1.6,-1.6,63.3,5.86,67.1,0.44,0,4.51,123.2,255,-0.002,0.27,0.274
6/22/2021,11:20:41 AM,Trout Bog,,716.7,17.6,19.9,0.01,20.1,13,66.3,-1.6,-1.6,62.9,5.82,66.7,0.44,0,4.5,123.3,255.9,-0.002,0.27,0.271
6/22/2021,11:20:43 AM,Trout Bog,,716.7,17.7,19.9,0.01,20.1,13,66.3,-1.6,-1.6,62.3,5.77,66.1,0.45,0,4.5,123.3,256.4,-0.002,0.271,0.273
6/22/2021,11:20:45 AM,Trout Bog,,716.7,17.7,20,0.01,20.2,13,66.3,-1.6,-1.6,61.8,5.73,65.6,0.43,0,4.5,123.3,257,-0.002,0.271,0.273
6/22/2021,11:20:47 AM,Trout Bog,,716.6,17.8,20.1,0.01,20.3,13,66.3,-1.6,-1.6,61.5,5.7,65.2,0.44,0,4.5,123.4,257.5,-0.001,0.271,0.274
6/22/2021,11:20:49 AM,Trout Bog,,716.5,17.9,20.1,0.01,20.4,13,66.3,-1.6,-1.6,61.1,5.67,64.9,0.43,0,4.5,123.5,258,0,0.272,0.274
6/22/2021,11:20:51 AM,Trout Bog,,716.6,17.9,20.2,0.01,20.4,13,66.3,-1.6,-1.6,60.8,5.64,64.5,0.45,0,4.5,123.6,258.8,0,0.272,0.281
6/22/2021,11:20:53 AM,Trout Bog,,716.6,17.9,20.2,0.01,20.4,13,66.2,-1.6,-1.6,60.5,5.61,64.1,0.46,0,4.49,123.8,260.3,0.003,0.274,0.296
6/22/2021,11:20:55 AM,Trout Bog,,716.6,17.9,20.2,0.01,20.4,13,66.2,-1.6,-1.6,60.2,5.58,63.8,0.48,0,4.49,123.9,261.4,0.009,0.278,0.333
6/22/2021,11:20:57 AM,Trout Bog,,716.6,17.9,20.2,0.01,20.4,13,66.1,-1.6,-1.6,59.8,5.56,63.5,0.47,0,4.49,124,262.9,0.019,0.285,0.387
6/22/2021,11:20:59 AM,Trout Bog,,716.6,17.9,20.2,0.01,20.4,13,66,-1.6,-1.6,59.5,5.53,63.1,0.47,0,4.49,124,263.9,0.031,0.294,0.404
6/22/2021,11:21:01 AM,Trout Bog,,716.7,17.9,20.3,0.01,20.5,13,65.9,-1.5,-1.5,59.3,5.52,62.9,0.47,0,4.49,124,264.9,0.039,0.299,0.423
6/22/2021,11:21:03 AM,Trout Bog,,716.6,17.9,20.3,0.01,20.5,13,65.8,-1.5,-1.5,59.1,5.51,62.7,0.47,0,4.49,124,266,0.052,0.309,0.442
6/22/2021,11:21:05 AM,Trout Bog,,716.5,18,20.4,0.01,20.6,13,65.8,-1.5,-1.5,58.9,5.49,62.5,0.47,0,4.49,124.1,267.3,0.066,0.318,0.46
6/22/2021,11:21:07 AM,Trout Bog,,716.6,18,20.5,0.01,20.7,13,65.7,-1.5,-1.5,58.6,5.47,62.2,0.44,0,4.49,124.2,268.6,0.076,0.325,0.477
6/22/2021,11:21:09 AM,Trout Bog,,716.6,18.1,20.5,0.01,20.7,13,65.7,-1.5,-1.5,58.5,5.46,62,0.43,0,4.48,124.3,269.9,0.09,0.336,0.487
6/22/2021,11:21:11 AM,Trout Bog,,716.6,18.1,20.5,0.01,20.8,13,65.7,-1.5,-1.5,58.3,5.44,61.8,0.44,0,4.48,124.3,271.3,0.106,0.347,0.497
6/22/2021,11:21:13 AM,Trout Bog,,716.5,18.1,20.6,0.01,20.8,13,65.7,-1.5,-1.5,58.2,5.43,61.7,0.44,0,4.48,124.4,272.6,0.126,0.361,0.512
6/22/2021,11:21:15 AM,Trout Bog,,716.5,18.1,20.6,0.01,20.8,13,65.6,-1.5,-1.5,58,5.41,61.5,0.45,0,4.48,124.5,273.9,0.144,0.374,0.525
6/22/2021,11:21:17 AM,Trout Bog,,716.6,18.1,20.5,0.01,20.8,13,65.6,-1.5,-1.5,57.9,5.41,61.4,0.47,0,4.48,124.6,275.3,0.164,0.387,0.538
6/22/2021,11:21:19 AM,Trout Bog,,716.5,18,20.5,0.01,20.8,13,65.5,-1.5,-1.5,57.8,5.41,61.3,0.47,0,4.48,124.7,276.5,0.185,0.402,0.547
6/22/2021,11:21:21 AM,Trout Bog,,716.6,18,20.5,0.01,20.8,13,65.5,-1.5,-1.5,57.8,5.41,61.3,0.48,0,4.47,124.8,277.7,0.206,0.417,0.56
6/22/2021,11:21:23 AM,Trout Bog,,716.5,18,20.5,0.01,20.7,13,65.4,-1.5,-1.5,57.8,5.41,61.3,0.48,0,4.47,124.9,278.8,0.229,0.433,0.57
6/22/2021,11:21:25 AM,Trout Bog,,716.5,18,20.5,0.01,20.7,13,65.4,-1.5,-1.5,57.8,5.41,61.3,0.5,0,4.47,125,279.8,0.255,0.451,0.586
6/22/2021,11:21:27 AM,Trout Bog,,716.5,18,20.5,0.01,20.7,13,65.4,-1.5,-1.5,57.8,5.41,61.3,0.48,0,4.47,125,280.8,0.276,0.467,0.596
6/22/2021,11:21:29 AM,Trout Bog,,716.5,17.9,20.5,0.01,20.7,13,65.3,-1.5,-1.5,57.8,5.41,61.3,0.49,0,4.47,125.1,281.8,0.303,0.485,0.613
6/22/2021,11:21:31 AM,Trout Bog,,716.6,17.9,20.4,0.01,20.7,13,65.3,-1.5,-1.5,57.8,5.41,61.3,0.48,0,4.47,125.1,282.7,0.325,0.501,0.623
6/22/2021,11:21:33 AM,Trout Bog,,716.6,17.9,20.4,0.01,20.6,13,65.3,-1.5,-1.5,57.8,5.41,61.3,0.47,0,4.47,125.1,283.6,0.347,0.517,0.64
6/22/2021,11:21:35 AM,Trout Bog,,716.7,17.9,20.4,0.01,20.6,13,65.3,-1.5,-1.5,57.8,5.42,61.3,0.47,0,4.47,125.1,284.4,0.367,0.531,0.657
6/22/2021,11:21:37 AM,Trout Bog,,716.6,17.9,20.4,0.01,20.6,13,65.2,-1.5,-1.5,57.8,5.42,61.3,0.46,0,4.47,125.1,285.1,0.388,0.545,0.669
6/22/2021,11:21:39 AM,Trout Bog,,716.6,17.9,20.4,0.01,20.6,13,65.2,-1.5,-1.5,57.8,5.43,61.3,0.46,0,4.47,125.1,286,0.408,0.559,0.682
6/22/2021,11:21:41 AM,Trout Bog,,716.6,17.9,20.4,0.01,20.7,13,65.2,-1.5,-1.5,57.9,5.44,61.4,0.47,0,4.47,125.2,286.7,0.426,0.572,0.691
6/22/2021,11:21:43 AM,Trout Bog,,716.6,17.9,20.5,0.01,20.7,13,65.1,-1.5,-1.5,58.1,5.46,61.6,0.48,0,4.46,125.2,287.4,0.445,0.585,0.706
6/22/2021,11:21:45 AM,Trout Bog,,716.5,17.9,20.5,0.01,20.7,13,65,-1.5,-1.5,58.4,5.49,61.9,0.49,0,4.46,125.3,288.2,0.464,0.598,0.715
6/22/2021,11:21:47 AM,Trout Bog,,716.5,17.9,20.5,0.01,20.8,13,64.9,-1.4,-1.4,58.7,5.52,62.3,0.51,0,4.46,125.4,288.9,0.482,0.612,0.732
6/22/2021,11:21:49 AM,Trout Bog,,716.6,17.9,20.6,0.01,20.8,13,64.9,-1.4,-1.4,59.1,5.57,62.7,0.51,0,4.46,125.5,289.6,0.498,0.623,0.735
6/22/2021,11:21:51 AM,Trout Bog,,716.6,17.9,20.6,0.01,20.8,13,64.8,-1.4,-1.4,59.6,5.62,63.3,0.52,0,4.46,125.6,290.4,0.517,0.636,0.753
6/22/2021,11:21:53 AM,Trout Bog,,716.7,17.9,20.6,0.01,20.9,13,64.8,-1.4,-1.4,60.1,5.67,63.8,0.53,0,4.46,125.7,291.1,0.533,0.647,0.764
6/22/2021,11:21:55 AM,Trout Bog,,716.6,18,20.6,0.01,20.9,13,64.7,-1.4,-1.4,60.6,5.72,64.3,0.54,0,4.45,125.8,291.8,0.553,0.662,0.781
6/22/2021,11:21:57 AM,Trout Bog,,716.6,18,20.7,0.01,20.9,13,64.7,-1.4,-1.4,61,5.76,64.7,0.52,0,4.45,125.9,292.5,0.571,0.674,0.791
6/22/2021,11:21:59 AM,Trout Bog,,716.7,18,20.7,0.01,20.9,13,64.6,-1.4,-1.4,61.4,5.79,65.1,0.51,0,4.45,126,293.3,0.589,0.687,0.807
6/22/2021,11:22:01 AM,Trout Bog,,716.7,17.9,20.7,0.01,20.9,13,64.6,-1.4,-1.4,61.7,5.82,65.4,0.49,0,4.45,126,293.9,0.606,0.699,0.818
6/22/2021,11:22:03 AM,Trout Bog,,716.6,17.9,20.6,0.01,20.9,13,64.6,-1.4,-1.4,61.9,5.85,65.6,0.48,0,4.45,126.1,294.6,0.627,0.713,0.828
6/22/2021,11:22:05 AM,Trout Bog,,716.6,17.9,20.6,0.01,20.9,13,64.5,-1.4,-1.4,62.1,5.87,65.8,0.48,0,4.45,126.1,295.2,0.644,0.725,0.84
6/22/2021,11:22:07 AM,Trout Bog,,716.6,17.9,20.6,0.01,20.9,13,64.5,-1.4,-1.4,62.3,5.89,66.1,0.49,0,4.45,126.1,295.8,0.661,0.737,0.847
6/22/2021,11:22:09 AM,Trout Bog,,716.6,17.9,20.6,0.01,20.9,13,64.5,-1.4,-1.4,62.5,5.91,66.2,0.49,0,4.45,126.2,296.4,0.679,0.75,0.862
6/22/2021,11:22:11 AM,Trout Bog,,716.7,17.9,20.6,0.01,20.9,13,64.5,-1.4,-1.4,62.6,5.92,66.4,0.49,0,4.44,126.2,297,0.694,0.761,0.868
6/22/2021,11:22:13 AM,Trout Bog,,716.7,17.9,20.6,0.01,20.9,13,64.4,-1.4,-1.4,62.8,5.94,66.6,0.49,0,4.44,126.2,297.6,0.712,0.773,0.881
6/22/2021,11:22:15 AM,Trout Bog,,716.7,17.9,20.6,0.01,20.9,13,64.4,-1.4,-1.4,62.9,5.96,66.7,0.5,0,4.44,126.2,298.1,0.728,0.784,0.886
6/22/2021,11:22:17 AM,Trout Bog,,716.6,17.9,20.6,0.01,20.9,13,64.4,-1.4,-1.4,63,5.97,66.8,0.51,0,4.44,126.3,298.7,0.746,0.797,0.892
6/22/2021,11:22:19 AM,Trout Bog,,716.6,17.9,20.6,0.01,20.9,13,64.4,-1.4,-1.4,63.1,5.98,67,0.51,0,4.44,126.3,299.2,0.761,0.808,0.905
6/22/2021,11:22:21 AM,Trout Bog,,716.7,17.9,20.6,0.01,20.9,13,64.3,-1.4,-1.4,63.2,5.99,67,0.5,0,4.44,126.3,299.7,0.776,0.819,0.917
6/22/2021,11:22:23 AM,Trout Bog,,716.6,17.8,20.6,0.01,20.9,13,64.3,-1.4,-1.4,63.3,5.99,67.1,0.49,0,4.44,126.4,300.3,0.793,0.83,0.93
6/22/2021,11:22:25 AM,Trout Bog,,716.6,17.8,20.6,0.01,20.8,13,64.3,-1.4,-1.4,63.3,6,67.1,0.49,0,4.44,126.4,300.9,0.81,0.842,0.946
6/22/2021,11:22:27 AM,Trout Bog,,716.6,17.8,20.6,0.01,20.8,13,64.3,-1.4,-1.4,63.3,6,67.1,0.48,0,4.44,126.5,301.4,0.825,0.853,0.955
6/22/2021,11:22:29 AM,Trout Bog,,716.7,17.8,20.6,0.01,20.9,13,64.3,-1.4,-1.4,63.2,5.99,67,0.48,0,4.44,126.6,302,0.841,0.864,0.972
6/22/2021,11:22:31 AM,Trout Bog,,716.6,17.8,20.6,0.01,20.9,13,64.2,-1.4,-1.4,63,5.98,66.9,0.48,0,4.44,126.7,302.5,0.858,0.876,0.985
6/22/2021,11:22:33 AM,Trout Bog,,716.6,17.8,20.6,0.01,20.9,13,64.2,-1.4,-1.4,62.7,5.95,66.5,0.48,0,4.44,126.7,303,0.875,0.888,1
6/22/2021,11:22:35 AM,Trout Bog,,716.6,17.8,20.6,0.01,20.9,13,64.1,-1.4,-1.4,62.3,5.91,66.1,0.49,0,4.43,126.8,303.5,0.891,0.899,1.013
6/22/2021,11:22:37 AM,Trout Bog,,716.8,17.9,20.7,0.01,20.9,13,64.1,-1.4,-1.4,61.7,5.86,65.4,0.48,0,4.43,126.9,304,0.905,0.909,1.026
6/22/2021,11:22:39 AM,Trout Bog,,716.7,17.9,20.7,0.01,21,13,64,-1.4,-1.4,61,5.8,64.7,0.49,0,4.43,127.1,304.5,0.922,0.922,1.038
6/22/2021,11:22:41 AM,Trout Bog,,716.7,17.9,20.8,0.01,21,14,63.9,-1.3,-1.3,57.1,5.43,60.5,0.51,0,4.42,127.3,305.1,0.938,0.933,1.05
6/22/2021,11:22:43 AM,Trout Bog,,716.5,17.9,20.8,0.01,21.1,14,63.8,-1.3,-1.3,56.2,5.35,59.6,0.51,0,4.42,127.7,305.7,0.959,0.947,1.064
6/22/2021,11:22:45 AM,Trout Bog,,716.6,18,20.9,0.01,21.2,14,63.6,-1.3,-1.3,54.5,5.21,57.8,0.52,0,4.4,128.3,306.4,0.973,0.957,1.068
6/22/2021,11:22:47 AM,Trout Bog,,716.7,18,21,0.01,21.3,14,63.4,-1.3,-1.3,45.7,4.37,48.4,0.52,0,4.39,129.1,307,0.989,0.968,1.081
6/22/2021,11:22:49 AM,Trout Bog,,716.6,18,21.1,0.01,21.4,14,63.2,-1.3,-1.3,40.7,3.9,43.2,0.53,0,4.38,129.8,307.7,1.006,0.98,1.092
6/22/2021,11:22:51 AM,Trout Bog,,716.6,18.2,21.4,0.01,21.7,14,62.9,-1.2,-1.2,32.9,3.17,34.9,0.54,0,4.36,130.6,308.4,1.024,0.993,1.102
6/22/2021,11:22:53 AM,Trout Bog,,716.6,18.5,21.8,0.01,22.1,14,62.7,-1.2,-1.2,27.7,2.68,29.4,0.55,0,4.35,131.4,309.1,1.04,1.004,1.108
6/22/2021,11:22:55 AM,Trout Bog,,716.7,18.9,22.4,0.01,22.7,15,62.4,-1.2,-1.2,25.5,2.47,27.1,0.57,0,4.33,132.3,309.8,1.056,1.016,1.121
6/22/2021,11:22:57 AM,Trout Bog,,716.6,19.5,23.1,0.01,23.4,15,62.2,-1.2,-1.2,23.5,2.28,24.9,0.57,0,4.31,133.3,310.6,1.074,1.028,1.132
6/22/2021,11:22:59 AM,Trout Bog,,716.7,20.3,24.1,0.01,24.4,16,62,-1.2,-1.1,17.8,1.73,18.9,0.58,0,4.3,134.2,311.4,1.091,1.04,1.142
6/22/2021,11:23:01 AM,Trout Bog,,716.7,21.2,25.3,0.01,25.6,16,61.8,-1.1,-1.1,16.2,1.58,17.2,0.59,0,4.28,135,312.1,1.106,1.051,1.146
6/22/2021,11:23:03 AM,Trout Bog,,716.7,22.2,26.5,0.01,26.9,17,61.6,-1.1,-1.1,15.2,1.49,16.1,0.58,0,4.27,135.8,312.9,1.123,1.062,1.155
6/22/2021,11:23:05 AM,Trout Bog,,716.6,23.1,27.7,0.01,28.1,18,61.5,-1.1,-1.1,14.4,1.41,15.3,0.58,0,4.26,136.3,313.6,1.139,1.074,1.158
6/22/2021,11:23:07 AM,Trout Bog,,716.7,24,28.8,0.01,29.2,19,61.4,-1.1,-1.1,13.8,1.35,14.6,0.59,0,4.25,136.7,314.3,1.153,1.084,1.167
6/22/2021,11:23:09 AM,Trout Bog,,716.7,24.9,29.8,0.01,30.2,19,61.3,-1.1,-1.1,13.2,1.29,14,0.58,0,4.25,137,315,1.167,1.093,1.177
6/22/2021,11:23:11 AM,Trout Bog,,716.7,25.6,30.7,0.01,31.1,20,61.2,-1.1,-1.1,12.6,1.24,13.4,0.58,0,4.24,137.2,315.6,1.18,1.102,1.177
6/22/2021,11:23:13 AM,Trout Bog,,716.7,26.1,31.3,0.01,31.8,20,61.2,-1.1,-1.1,12.2,1.2,12.9,0.58,0,4.24,137.4,316.2,1.194,1.112,1.192
6/22/2021,11:23:15 AM,Trout Bog,,716.7,26.5,31.8,0.01,32.3,21,61.1,-1.1,-1.1,11.2,1.11,11.9,0.57,0,4.24,137.6,316.7,1.206,1.121,1.199
6/22/2021,11:23:17 AM,Trout Bog,,716.7,26.8,32.2,0.01,32.6,21,61.1,-1.1,-1.1,10.4,1.02,11,0.59,0,4.23,137.7,317.3,1.22,1.13,1.213
6/22/2021,11:23:19 AM,Trout Bog,,716.5,27,32.5,0.01,33,21,61,-1.1,-1.1,9.6,0.95,10.2,0.6,0,4.23,137.9,317.9,1.235,1.141,1.225
6/22/2021,11:23:21 AM,Trout Bog,,716.7,27.2,32.9,0.01,33.3,21,60.9,-1.1,-1,9,0.88,9.5,0.63,0,4.23,138.1,318.5,1.246,1.149,1.236
6/22/2021,11:23:23 AM,Trout Bog,,716.7,27.5,33.3,0.01,33.7,22,60.7,-1,-1,8.4,0.83,8.9,0.66,0,4.22,138.3,319.1,1.258,1.158,1.246
6/22/2021,11:23:25 AM,Trout Bog,,716.7,27.8,33.7,0.01,34.2,22,60.5,-1,-1,7.9,0.78,8.4,0.7,0,4.22,138.5,319.7,1.272,1.167,1.255
6/22/2021,11:23:27 AM,Trout Bog,,716.6,28.1,34.1,0.01,34.6,22,60.2,-1,-1,7.5,0.74,7.9,0.74,0,4.21,138.8,320.3,1.286,1.177,1.264
6/22/2021,11:23:29 AM,Trout Bog,,716.7,28.4,35.6,0.02,36.2,23,57.8,-0.8,-0.8,7.1,0.71,7.6,0.76,0,4.2,139.1,321,1.298,1.186,1.279
6/22/2021,11:23:31 AM,Trout Bog,,716.5,28.7,36.4,0.02,37,24,57,-0.7,-0.7,6.8,0.7,7.2,0.77,0,4.18,139.4,321.6,1.314,1.197,1.289
6/22/2021,11:23:33 AM,Trout Bog,,716.7,28.9,36.7,0.02,37.2,24,57.1,-0.7,-0.7,6.6,0.68,7,0.78,0,4.18,139.7,322.2,1.325,1.204,1.302
6/22/2021,11:23:35 AM,Trout Bog,,716.6,29.1,36.8,0.02,37.3,24,57.3,-0.7,-0.7,6.3,0.65,6.7,0.74,0,4.17,140,322.8,1.339,1.215,1.311
6/22/2021,11:23:37 AM,Trout Bog,,716.6,29.2,36.9,0.02,37.5,24,57.2,-0.7,-0.7,6.1,0.63,6.4,0.75,0,4.17,140.2,323.3,1.352,1.224,1.324
6/22/2021,11:23:39 AM,Trout Bog,,716.6,29.3,37.2,0.02,37.8,24,57,-0.7,-0.7,5.9,0.61,6.2,0.71,0,4.17,140.4,323.7,1.367,1.234,1.333
6/22/2021,11:23:41 AM,Trout Bog,,716.7,29.3,37.3,0.02,37.9,24,56.9,-0.7,-0.7,5.7,0.59,6,0.69,0,4.16,140.5,324,1.379,1.242,1.344
6/22/2021,11:23:43 AM,Trout Bog,,716.6,29.3,37.4,0.02,38,24,56.7,-0.7,-0.7,5.5,0.57,5.8,0.69,0,4.16,140.6,324.3,1.396,1.254,1.355
6/22/2021,11:23:45 AM,Trout Bog,,716.7,29.3,37.5,0.02,38.1,24,56.5,-0.7,-0.7,5.3,0.55,5.7,0.68,0,4.16,140.6,324.5,1.409,1.263,1.363
6/22/2021,11:23:47 AM,Trout Bog,,716.6,29.4,37.7,0.02,38.3,24,56.1,-0.7,-0.7,5.2,0.54,5.5,0.69,0,4.16,140.6,324.6,1.426,1.275,1.377
6/22/2021,11:23:49 AM,Trout Bog,,716.6,29.4,37.9,0.02,38.5,25,55.8,-0.6,-0.6,5,0.52,5.3,0.7,0,4.16,140.5,324.8,1.441,1.286,1.385
6/22/2021,11:23:51 AM,Trout Bog,,716.6,29.3,38,0.02,38.7,25,55.4,-0.6,-0.6,4.9,0.51,5.2,0.7,0,4.16,140.4,324.9,1.457,1.297,1.407
6/22/2021,11:23:53 AM,Trout Bog,,716.6,29.2,38.1,0.02,38.7,25,55.1,-0.6,-0.6,4.7,0.5,5,0.71,0,4.16,140.3,325,1.473,1.308,1.417
6/22/2021,11:23:55 AM,Trout Bog,,716.6,29.1,38.1,0.02,38.7,25,54.7,-0.6,-0.6,4.6,0.49,4.9,0.71,0,4.16,140.1,325.2,1.49,1.321,1.436
6/22/2021,11:23:57 AM,Trout Bog,,716.5,28.9,38,0.02,38.6,25,54.4,-0.5,-0.5,4.4,0.47,4.7,0.73,0,4.16,140,325.3,1.508,1.333,1.447
6/22/2021,11:23:59 AM,Trout Bog,,716.5,28.5,37.7,0.02,38.4,25,54,-0.5,-0.5,4.3,0.46,4.6,0.74,0,4.16,139.9,325.6,1.525,1.345,1.456
6/22/2021,11:24:01 AM,Trout Bog,,716.6,28.1,37.4,0.02,38,24,53.7,-0.5,-0.5,4.2,0.45,4.5,0.77,0,4.16,139.7,325.9,1.539,1.355,1.463
6/22/2021,11:24:03 AM,Trout Bog,,716.6,27.6,36.8,0.02,37.5,24,53.3,-0.5,-0.5,4.1,0.44,4.3,0.79,0,4.16,139.6,326.3,1.557,1.367,1.474
6/22/2021,11:24:05 AM,Trout Bog,,716.6,27.1,36.3,0.02,36.9,24,53.1,-0.4,-0.4,4,0.43,4.2,0.8,0,4.16,139.5,326.8,1.572,1.378,1.483
6/22/2021,11:24:07 AM,Trout Bog,,716.6,26.7,35.8,0.02,36.5,23,52.9,-0.4,-0.4,3.9,0.42,4.1,0.79,0,4.16,139.4,327.3,1.589,1.39,1.494
6/22/2021,11:24:09 AM,Trout Bog,,716.5,26.3,35.4,0.02,36,23,52.8,-0.4,-0.4,3.8,0.42,4.1,0.8,0,4.16,139.3,327.8,1.606,1.402,1.504
6/22/2021,11:24:11 AM,Trout Bog,,716.6,26.1,35.1,0.02,35.7,23,52.8,-0.4,-0.4,3.8,0.41,4,0.81,0,4.16,139.2,328.3,1.62,1.412,1.511
6/22/2021,11:24:13 AM,Trout Bog,,716.7,26,34.9,0.02,35.6,23,52.8,-0.4,-0.4,3.7,0.4,3.9,0.8,0,4.16,139.1,328.7,1.635,1.422,1.525
6/22/2021,11:24:15 AM,Trout Bog,,716.5,25.9,34.8,0.02,35.4,23,52.8,-0.4,-0.4,3.7,0.4,3.9,0.79,0,4.17,139,329.2,1.653,1.435,1.532
6/22/2021,11:24:17 AM,Trout Bog,,716.6,25.9,34.8,0.02,35.4,23,52.9,-0.4,-0.4,3.6,0.39,3.8,0.79,0,4.17,138.9,329.6,1.668,1.445,1.54
6/22/2021,11:24:19 AM,Trout Bog,,716.5,25.8,34.7,0.02,35.3,23,52.9,-0.4,-0.4,3.6,0.39,3.8,0.78,0,4.17,138.9,329.9,1.684,1.456,1.549
6/22/2021,11:24:21 AM,Trout Bog,,716.6,25.8,34.7,0.02,35.3,23,52.9,-0.4,-0.4,3.5,0.38,3.7,0.78,0,4.17,138.9,330.3,1.698,1.467,1.557
6/22/2021,11:24:23 AM,Trout Bog,,716.6,25.7,34.6,0.02,35.2,22,52.8,-0.4,-0.4,3.5,0.38,3.7,0.78,0,4.17,138.9,330.6,1.713,1.477,1.563
6/22/2021,11:24:25 AM,Trout Bog,,716.5,25.6,34.4,0.01,35,22,52.7,-0.4,-0.4,3.5,0.38,3.7,0.8,0,4.17,138.9,330.9,1.73,1.489,1.574
6/22/2021,11:24:27 AM,Trout Bog,,716.5,25.5,34.3,0.01,34.9,22,52.6,-0.4,-0.4,3.4,0.37,3.6,0.82,0,4.17,138.9,331.2,1.744,1.499,1.581
6/22/2021,11:24:29 AM,Trout Bog,,716.6,25.3,34.2,0.01,34.8,22,52.5,-0.4,-0.4,3.4,0.37,3.6,0.86,0,4.17,138.9,331.5,1.757,1.508,1.589
6/22/2021,11:24:31 AM,Trout Bog,,716.5,25.1,34,0.01,34.6,22,52.4,-0.4,-0.4,3.4,0.37,3.6,0.88,0,4.17,138.9,331.8,1.771,1.518,1.592
6/22/2021,11:24:33 AM,Trout Bog,,716.6,25,33.9,0.01,34.5,22,52.2,-0.4,-0.4,3.3,0.37,3.5,0.89,0,4.16,138.9,332.1,1.783,1.526,1.602
6/22/2021,11:24:35 AM,Trout Bog,,716.6,24.8,33.7,0.01,34.3,22,52.1,-0.4,-0.4,3.3,0.36,3.5,0.93,0,4.16,138.9,332.4,1.795,1.534,1.61
6/22/2021,11:24:37 AM,Trout Bog,,716.6,24.6,33.5,0.01,34.1,22,52.1,-0.4,-0.4,3.3,0.36,3.5,0.95,0,4.16,138.9,332.8,1.808,1.543,1.621
6/22/2021,11:24:39 AM,Trout Bog,,716.7,24.4,33.3,0.01,33.8,22,52,-0.4,-0.4,3.2,0.35,3.4,0.96,0,4.16,139,333.1,1.818,1.551,1.63
6/22/2021,11:24:41 AM,Trout Bog,,716.7,24.3,33.1,0.01,33.7,22,51.9,-0.4,-0.4,3.2,0.35,3.4,0.97,0,4.16,139.1,333.4,1.831,1.56,1.644
6/22/2021,11:24:43 AM,Trout Bog,,716.6,24.3,33.1,0.01,33.7,22,51.9,-0.4,-0.4,3.1,0.35,3.3,0.97,0,4.16,139.1,333.8,1.845,1.57,1.656
6/22/2021,11:24:45 AM,Trout Bog,,716.6,24.2,33.1,0.01,33.6,21,51.9,-0.4,-0.4,3.1,0.34,3.3,0.98,0,4.16,139.2,334.1,1.857,1.578,1.668
6/22/2021,11:24:47 AM,Trout Bog,,716.6,24.2,33,0.01,33.6,21,51.8,-0.4,-0.4,3.1,0.34,3.3,0.98,0,4.15,139.3,334.5,1.872,1.589,1.694
6/22/2021,11:24:49 AM,Trout Bog,,716.7,24.2,33,0.01,33.6,21,51.7,-0.4,-0.4,3,0.34,3.2,0.98,0,4.15,139.4,334.8,1.885,1.598,1.722
6/22/2021,11:24:51 AM,Trout Bog,,716.7,24.1,33,0.01,33.6,21,51.5,-0.4,-0.4,3,0.33,3.2,0.99,0,4.15,139.4,335.2,1.901,1.609,1.731
6/22/2021,11:24:53 AM,Trout Bog,,716.6,23.9,32.8,0.01,33.4,21,51.4,-0.4,-0.4,3,0.33,3.1,1,0,4.15,139.5,335.6,1.917,1.621,1.74
6/22/2021,11:24:55 AM,Trout Bog,,716.7,23.7,32.6,0.01,33.2,21,51.3,-0.4,-0.3,2.9,0.33,3.1,1.01,0,4.15,139.5,335.9,1.933,1.632,1.752
6/22/2021,11:24:57 AM,Trout Bog,,716.7,23.4,32.3,0.01,32.8,21,51.1,-0.3,-0.3,2.9,0.32,3.1,1,0,4.15,139.5,336.3,1.948,1.642,1.757
6/22/2021,11:24:59 AM,Trout Bog,,716.7,23.1,32,0.01,32.5,21,51,-0.3,-0.3,2.8,0.32,3,1.02,0,4.15,139.4,336.6,1.965,1.654,1.767
6/22/2021,11:25:01 AM,Trout Bog,,716.7,22.9,31.6,0.01,32.2,21,50.9,-0.3,-0.3,2.8,0.31,3,1.01,0,4.15,139.3,336.9,1.98,1.664,1.773
6/22/2021,11:25:03 AM,Trout Bog,,716.7,22.5,31.2,0.01,31.8,20,50.8,-0.3,-0.3,2.7,0.31,2.9,1.01,0,4.15,139.2,337.1,1.996,1.676,1.78
6/22/2021,11:25:05 AM,Trout Bog,,716.7,22.2,30.8,0.01,31.3,20,50.7,-0.3,-0.3,2.7,0.3,2.9,1.01,0,4.15,139,337.4,2.011,1.686,1.786
6/22/2021,11:25:07 AM,Trout Bog,,716.7,21.9,30.4,0.01,30.9,20,50.6,-0.3,-0.3,2.6,0.3,2.8,0.99,0,4.15,138.9,337.7,2.027,1.698,1.794
